id,title,author,text,state,date_published,source,category,sentiment_score,word_count,char_count,has_images,has_videos,readability_score,num_shares,num_comments,political_bias,fact_check_rating,is_satirical,trust_score,source_reputation,clickbait_score,plagiarism_score,label
3575,Breaking News 3575,John Doe,This is the content of article 3575. It contains detailed analysis and reports.,Texas,02-03-2022,Fox News,Technology,-0.12,261,733,1,1,61.49,6692,926,Right,Mixed,0,79,7,0.14,57.51,Real
3576,Breaking News 3576,Alex Johnson,This is the content of article 3576. It contains detailed analysis and reports.,Indiana,30-10-2022,Fox News,Health,0.03,574,2330,0,0,49.49,22325,600,Right,FALSE,0,81,10,0.89,81.88,Fake
3577,Breaking News 3577,Alex Johnson,This is the content of article 3577. It contains detailed analysis and reports.,Illinois,27-10-2021,New York Times,Politics,0.88,789,2668,1,0,54.66,47806,699,Center,FALSE,0,83,3,0.78,76.93,Fake
3578,Breaking News 3578,Chris Lee,This is the content of article 3578. It contains detailed analysis and reports.,Maryland,26-03-2022,Breitbart,Politics,0.51,1304,3872,1,0,66.75,2849,269,Left,TRUE,1,1,5,0.76,84.78,Fake
3579,Breaking News 3579,Chris Lee,This is the content of article 3579. It contains detailed analysis and reports.,Virginia,26-06-2022,Washington Post,Sports,0.7,1037,2044,1,0,32.63,21365,606,Center,Mixed,0,74,3,0.17,0.66,Real
3580,Breaking News 3580,Alex Johnson,This is the content of article 3580. It contains detailed analysis and reports.,Texas,29-04-2023,CNN,Technology,0.26,968,7573,1,1,67.19,33579,149,Center,Mixed,1,68,10,0.21,87.53,Real
3581,Breaking News 3581,Jane Smith,This is the content of article 3581. It contains detailed analysis and reports.,Wisconsin,29-09-2020,CNN,Sports,-0.98,790,2444,1,0,39.88,40221,214,Left,FALSE,1,36,4,0.64,56.55,Fake
3582,Breaking News 3582,Alex Johnson,This is the content of article 3582. It contains detailed analysis and reports.,Massachusetts,29-12-2023,CNN,Health,-0.71,494,590,1,1,59.89,26034,684,Right,FALSE,1,40,1,0.66,86.31,Fake
3583,Breaking News 3583,Jane Smith,This is the content of article 3583. It contains detailed analysis and reports.,Maryland,20-09-2020,Snopes,Politics,-0.91,653,6728,0,0,65.45,42360,167,Right,Mixed,0,98,8,0.12,24.77,Fake
3584,Breaking News 3584,John Doe,This is the content of article 3584. It contains detailed analysis and reports.,Texas,10-09-2020,CNN,Politics,-0.3,1241,4890,1,0,50.13,24928,586,Left,FALSE,0,98,4,0.4,32.54,Fake
3585,Breaking News 3585,John Doe,This is the content of article 3585. It contains detailed analysis and reports.,Texas,02-12-2023,Daily Mail,Technology,0.88,582,5362,0,0,35.43,40286,745,Left,TRUE,1,60,2,0.8,12.74,Real
3586,Breaking News 3586,Chris Lee,This is the content of article 3586. It contains detailed analysis and reports.,Tennessee,16-10-2020,CNN,Politics,-0.86,1229,6713,0,0,50.36,44510,63,Right,FALSE,1,51,8,0.31,42.64,Real
3587,Breaking News 3587,Jane Smith,This is the content of article 3587. It contains detailed analysis and reports.,Virginia,15-06-2020,HuffPost,Sports,0.97,459,6477,1,1,71.59,32690,591,Center,FALSE,1,22,10,0.03,24.16,Fake
3588,Breaking News 3588,Alex Johnson,This is the content of article 3588. It contains detailed analysis and reports.,California,06-04-2020,HuffPost,Politics,0.79,547,1564,1,1,31.37,39123,569,Center,Mixed,0,87,10,0.34,59,Fake
3589,Breaking News 3589,Jane Smith,This is the content of article 3589. It contains detailed analysis and reports.,Wisconsin,28-04-2022,New York Times,Business,-0.3,413,7971,0,0,77.69,21831,66,Left,Mixed,1,30,3,0.26,10.94,Fake
3590,Breaking News 3590,Alex Johnson,This is the content of article 3590. It contains detailed analysis and reports.,Michigan,07-12-2021,Daily Mail,Entertainment,0.56,1452,5411,0,1,54.81,12290,763,Right,FALSE,0,27,4,0.22,85.07,Real
3591,Breaking News 3591,John Doe,This is the content of article 3591. It contains detailed analysis and reports.,Illinois,13-11-2022,Breitbart,Entertainment,-0.11,1047,1166,1,0,57.39,36942,821,Left,Mixed,0,12,10,0.94,70.02,Fake
3592,Breaking News 3592,Jane Smith,This is the content of article 3592. It contains detailed analysis and reports.,Arizona,30-05-2021,Washington Post,Politics,0.15,1116,4703,1,1,56.28,47689,454,Right,FALSE,0,75,8,0.36,32.1,Fake
3593,Breaking News 3593,Alex Johnson,This is the content of article 3593. It contains detailed analysis and reports.,Michigan,15-08-2021,The Guardian,Business,0.25,647,1641,1,0,37.21,8427,254,Left,FALSE,0,9,3,0.3,45.96,Fake
3594,Breaking News 3594,Alex Johnson,This is the content of article 3594. It contains detailed analysis and reports.,Missouri,25-01-2020,Breitbart,Sports,0.12,212,4177,0,0,58.72,9461,403,Left,Mixed,1,59,9,0.09,71.84,Fake
3595,Breaking News 3595,Jane Smith,This is the content of article 3595. It contains detailed analysis and reports.,Maryland,19-04-2023,Snopes,Health,-0.32,1180,7000,0,0,63.33,10152,60,Right,FALSE,0,49,8,0.84,4.84,Real
3596,Breaking News 3596,Chris Lee,This is the content of article 3596. It contains detailed analysis and reports.,Virginia,27-06-2023,BBC,Entertainment,-0.32,1396,5709,1,1,51.55,45980,929,Right,FALSE,1,93,3,0.74,74.33,Real
3597,Breaking News 3597,Alex Johnson,This is the content of article 3597. It contains detailed analysis and reports.,Virginia,11-02-2023,CNN,Entertainment,0.59,402,3501,0,1,79.93,47883,762,Right,Mixed,0,5,5,0.05,56.54,Real
3598,Breaking News 3598,John Doe,This is the content of article 3598. It contains detailed analysis and reports.,New Jersey,17-03-2021,InfoWars,Politics,0.24,1429,2535,0,0,76.19,49413,998,Right,FALSE,0,21,7,0.58,15.76,Fake
3599,Breaking News 3599,Jane Smith,This is the content of article 3599. It contains detailed analysis and reports.,Pennsylvania,01-03-2020,Washington Post,Technology,-0.23,1304,589,0,1,56.35,38949,894,Center,FALSE,1,66,4,0.65,8.68,Fake
3600,Breaking News 3600,Alex Johnson,This is the content of article 3600. It contains detailed analysis and reports.,Florida,20-02-2022,Breitbart,Health,0.37,1223,4563,0,1,50.23,633,434,Right,Mixed,0,7,1,0.02,86.88,Real
3601,Breaking News 3601,Alex Johnson,This is the content of article 3601. It contains detailed analysis and reports.,New York,13-06-2021,Fox News,Politics,0.66,690,2684,0,0,68.35,14068,658,Left,FALSE,1,24,8,0.19,1.41,Fake
3602,Breaking News 3602,Emily Davis,This is the content of article 3602. It contains detailed analysis and reports.,Tennessee,17-10-2021,Reuters,Business,-0.2,129,2900,0,0,50.23,28087,560,Center,FALSE,1,23,1,0.7,57.37,Fake
3603,Breaking News 3603,Alex Johnson,This is the content of article 3603. It contains detailed analysis and reports.,Tennessee,20-02-2022,Daily Mail,Business,0.12,1398,7101,0,1,77.82,21905,637,Right,FALSE,0,1,9,0.36,33.46,Real
3604,Breaking News 3604,Alex Johnson,This is the content of article 3604. It contains detailed analysis and reports.,New York,22-05-2021,Daily Mail,Health,-0.33,103,1272,0,0,50.96,28252,706,Left,FALSE,1,34,7,0.88,88.48,Fake
3605,Breaking News 3605,John Doe,This is the content of article 3605. It contains detailed analysis and reports.,Michigan,27-08-2023,CNN,Technology,0.08,124,7270,1,1,45.78,20528,832,Center,TRUE,0,27,5,0.31,93.55,Fake
3606,Breaking News 3606,Jane Smith,This is the content of article 3606. It contains detailed analysis and reports.,Arizona,08-03-2020,Snopes,Sports,-0.37,169,2283,0,1,41.86,46128,153,Center,Mixed,1,43,5,0.34,39.76,Real
3607,Breaking News 3607,John Doe,This is the content of article 3607. It contains detailed analysis and reports.,Missouri,23-12-2023,BBC,Entertainment,-0.45,264,6490,1,0,42.43,28003,260,Right,Mixed,0,77,1,0.41,82,Fake
3608,Breaking News 3608,Emily Davis,This is the content of article 3608. It contains detailed analysis and reports.,Texas,13-04-2021,Snopes,Technology,0.89,548,1886,1,1,59.15,9601,101,Right,FALSE,0,99,6,0.96,35.03,Real
3609,Breaking News 3609,Emily Davis,This is the content of article 3609. It contains detailed analysis and reports.,Florida,11-12-2022,Daily Mail,Business,0.9,1211,1518,1,0,41.41,8048,496,Center,FALSE,1,40,9,0.15,34.63,Fake
3610,Breaking News 3610,Jane Smith,This is the content of article 3610. It contains detailed analysis and reports.,Pennsylvania,20-01-2023,HuffPost,Politics,0.36,132,5063,0,1,34.64,32355,37,Left,FALSE,1,5,5,0.07,46.04,Fake
3611,Breaking News 3611,Emily Davis,This is the content of article 3611. It contains detailed analysis and reports.,Missouri,06-02-2023,The Guardian,Health,0.82,385,5033,0,0,60.37,18618,988,Center,FALSE,1,91,6,0.17,63.58,Real
3612,Breaking News 3612,John Doe,This is the content of article 3612. It contains detailed analysis and reports.,Washington,30-11-2023,Daily Mail,Politics,-0.31,934,4847,1,1,69.68,5693,195,Left,Mixed,1,71,9,0.86,82.55,Real
3613,Breaking News 3613,Emily Davis,This is the content of article 3613. It contains detailed analysis and reports.,Georgia,09-08-2020,Reuters,Business,-0.95,1050,2016,1,1,38.07,10903,980,Left,FALSE,0,55,4,0.33,53.32,Real
3614,Breaking News 3614,John Doe,This is the content of article 3614. It contains detailed analysis and reports.,Michigan,18-02-2020,Snopes,Sports,-0.3,736,5477,0,1,44.25,20693,394,Right,FALSE,0,45,4,0.84,81.17,Real
3615,Breaking News 3615,Chris Lee,This is the content of article 3615. It contains detailed analysis and reports.,Maryland,07-04-2020,The Guardian,Politics,0.71,918,1397,1,0,49.48,39068,464,Left,TRUE,0,50,2,0.56,98.37,Fake
3616,Breaking News 3616,John Doe,This is the content of article 3616. It contains detailed analysis and reports.,Ohio,22-03-2021,New York Times,Politics,-0.49,1460,5871,0,1,58.25,11150,614,Right,TRUE,1,61,5,0.09,64.55,Real
3617,Breaking News 3617,Alex Johnson,This is the content of article 3617. It contains detailed analysis and reports.,Indiana,04-01-2021,Snopes,Technology,0.85,1437,5588,0,1,78.21,2587,741,Right,Mixed,0,97,7,0.17,49.62,Fake
3618,Breaking News 3618,Alex Johnson,This is the content of article 3618. It contains detailed analysis and reports.,Indiana,22-12-2021,The Onion,Technology,0.75,1176,2619,0,1,52.88,7663,344,Right,TRUE,1,53,6,0.26,47.08,Fake
3619,Breaking News 3619,Chris Lee,This is the content of article 3619. It contains detailed analysis and reports.,Massachusetts,02-04-2020,CNN,Politics,0.08,344,1095,1,1,57.11,8097,919,Left,Mixed,0,7,6,0.61,14.87,Real
3620,Breaking News 3620,Chris Lee,This is the content of article 3620. It contains detailed analysis and reports.,North Carolina,11-04-2022,The Onion,Technology,-0.37,1236,2189,0,1,34.71,19121,733,Center,FALSE,0,83,5,0.68,61.89,Real
3621,Breaking News 3621,Jane Smith,This is the content of article 3621. It contains detailed analysis and reports.,New York,20-05-2022,CNN,Business,0.61,469,5069,0,0,43.8,8719,794,Right,TRUE,1,66,1,0.73,13.94,Fake
3622,Breaking News 3622,Emily Davis,This is the content of article 3622. It contains detailed analysis and reports.,Missouri,04-02-2024,Washington Post,Health,-0.5,1470,6148,0,1,67.17,2111,163,Center,FALSE,0,9,1,0.43,1.03,Real
3623,Breaking News 3623,John Doe,This is the content of article 3623. It contains detailed analysis and reports.,Tennessee,10-11-2021,Daily Mail,Health,-0.03,698,5834,1,1,44.95,24157,230,Left,FALSE,1,16,6,0.05,21.35,Real
3624,Breaking News 3624,Chris Lee,This is the content of article 3624. It contains detailed analysis and reports.,Arizona,09-03-2021,CNN,Entertainment,0.46,1439,6772,0,1,61.88,29844,194,Right,TRUE,0,81,2,0.38,96.35,Fake
3625,Breaking News 3625,Alex Johnson,This is the content of article 3625. It contains detailed analysis and reports.,Washington,24-09-2022,The Guardian,Business,-0.19,540,4365,0,1,47.03,16645,631,Right,Mixed,0,66,2,0.43,51.61,Fake
3626,Breaking News 3626,Emily Davis,This is the content of article 3626. It contains detailed analysis and reports.,Indiana,18-01-2024,New York Times,Health,-0.77,1392,3001,1,0,58.64,14674,256,Right,FALSE,0,63,9,0.15,25.08,Fake
3627,Breaking News 3627,Chris Lee,This is the content of article 3627. It contains detailed analysis and reports.,Indiana,05-02-2022,Washington Post,Politics,0.49,1252,7052,1,0,59.89,39292,240,Right,FALSE,1,95,10,0.08,0.41,Real
3628,Breaking News 3628,Alex Johnson,This is the content of article 3628. It contains detailed analysis and reports.,Pennsylvania,02-10-2022,HuffPost,Health,0.77,1264,7811,1,0,50.19,14379,926,Left,FALSE,1,84,6,0.65,26.16,Real
3629,Breaking News 3629,John Doe,This is the content of article 3629. It contains detailed analysis and reports.,Washington,15-03-2022,Snopes,Technology,0.08,668,1157,0,0,60.52,43047,692,Right,Mixed,0,70,5,0.03,66.53,Fake
3630,Breaking News 3630,Emily Davis,This is the content of article 3630. It contains detailed analysis and reports.,New York,06-04-2020,Snopes,Sports,-0.09,207,4194,1,0,54.65,10460,762,Right,FALSE,0,27,7,0.11,97.35,Fake
3631,Breaking News 3631,Chris Lee,This is the content of article 3631. It contains detailed analysis and reports.,California,13-11-2020,New York Times,Sports,0.41,1159,1043,1,1,50.42,17920,197,Center,TRUE,1,24,3,0.98,5.7,Fake
3632,Breaking News 3632,Alex Johnson,This is the content of article 3632. It contains detailed analysis and reports.,Arizona,16-09-2021,Daily Mail,Politics,0.78,801,5329,0,1,57.65,22883,231,Right,Mixed,1,75,6,0.33,15.21,Real
3633,Breaking News 3633,Chris Lee,This is the content of article 3633. It contains detailed analysis and reports.,Florida,26-05-2021,The Guardian,Health,0.91,1093,2342,0,0,67.96,17848,541,Left,FALSE,0,0,9,0.44,95.59,Real
3634,Breaking News 3634,Jane Smith,This is the content of article 3634. It contains detailed analysis and reports.,Washington,15-04-2021,The Guardian,Entertainment,-0.96,735,7806,1,0,64.88,11899,778,Left,Mixed,1,93,7,0.03,46.13,Fake
3635,Breaking News 3635,John Doe,This is the content of article 3635. It contains detailed analysis and reports.,Virginia,08-05-2021,Fox News,Politics,-0.92,132,1406,0,0,34.23,25305,425,Right,FALSE,1,16,3,0.12,83.3,Fake
3636,Breaking News 3636,John Doe,This is the content of article 3636. It contains detailed analysis and reports.,Illinois,21-06-2021,The Guardian,Entertainment,-0.28,636,7809,0,0,69.68,42223,734,Left,FALSE,0,22,4,0.17,89.82,Fake
3637,Breaking News 3637,Emily Davis,This is the content of article 3637. It contains detailed analysis and reports.,Indiana,02-02-2023,Snopes,Health,-0.69,661,1955,1,1,30.53,6310,891,Left,Mixed,1,56,8,0.48,2.47,Real
3638,Breaking News 3638,Chris Lee,This is the content of article 3638. It contains detailed analysis and reports.,Massachusetts,18-09-2022,BBC,Entertainment,-0.77,159,2633,1,0,63.86,41605,28,Center,TRUE,0,70,2,0.47,95.39,Fake
3639,Breaking News 3639,Chris Lee,This is the content of article 3639. It contains detailed analysis and reports.,Missouri,27-08-2021,Reuters,Technology,0.21,799,2743,0,1,47.73,23868,360,Right,Mixed,0,53,5,0.15,3.37,Real
3640,Breaking News 3640,Jane Smith,This is the content of article 3640. It contains detailed analysis and reports.,Massachusetts,10-02-2023,Reuters,Sports,0.19,958,6752,0,1,63.14,25946,528,Left,TRUE,0,41,10,0.7,3.5,Real
3641,Breaking News 3641,Chris Lee,This is the content of article 3641. It contains detailed analysis and reports.,Arizona,22-01-2022,Breitbart,Technology,0.68,1315,2435,1,0,47.99,14040,45,Right,Mixed,1,87,8,0.46,40.33,Real
3642,Breaking News 3642,John Doe,This is the content of article 3642. It contains detailed analysis and reports.,Tennessee,09-07-2021,The Onion,Technology,-0.75,1295,7098,1,0,73.94,47466,690,Left,Mixed,0,45,5,0.63,44.94,Fake
3643,Breaking News 3643,Jane Smith,This is the content of article 3643. It contains detailed analysis and reports.,Illinois,08-04-2020,New York Times,Business,0.5,1381,4718,0,0,60.11,1635,373,Center,TRUE,0,34,2,0.51,63.35,Fake
3644,Breaking News 3644,John Doe,This is the content of article 3644. It contains detailed analysis and reports.,Tennessee,24-06-2021,Washington Post,Health,0.34,1074,6370,1,0,63.12,31788,457,Center,FALSE,0,78,9,0.92,73.9,Real
3645,Breaking News 3645,John Doe,This is the content of article 3645. It contains detailed analysis and reports.,Indiana,01-03-2022,Reuters,Technology,-0.68,251,6960,1,0,52.13,30893,88,Center,Mixed,0,100,4,0.46,45.11,Real
3646,Breaking News 3646,Jane Smith,This is the content of article 3646. It contains detailed analysis and reports.,Tennessee,05-07-2022,HuffPost,Politics,0.58,248,4996,0,1,67.25,8151,57,Left,FALSE,1,99,1,0.41,98.18,Real
3647,Breaking News 3647,Jane Smith,This is the content of article 3647. It contains detailed analysis and reports.,Florida,29-01-2021,Snopes,Sports,0.52,501,6952,1,0,35.21,27716,812,Right,FALSE,0,15,1,0.5,12.15,Fake
3648,Breaking News 3648,Alex Johnson,This is the content of article 3648. It contains detailed analysis and reports.,North Carolina,22-07-2022,BBC,Entertainment,0.83,492,641,1,0,72.3,27546,10,Left,TRUE,1,64,10,0.51,57.44,Fake
3649,Breaking News 3649,Jane Smith,This is the content of article 3649. It contains detailed analysis and reports.,Massachusetts,06-09-2021,Daily Mail,Business,0.01,754,983,0,1,78.21,32599,98,Left,TRUE,1,59,2,0.74,48.85,Real
3650,Breaking News 3650,Emily Davis,This is the content of article 3650. It contains detailed analysis and reports.,Indiana,27-09-2020,Daily Mail,Entertainment,0.24,688,1819,0,0,49.37,10446,607,Right,Mixed,0,51,8,0.6,77.31,Fake
3651,Breaking News 3651,Chris Lee,This is the content of article 3651. It contains detailed analysis and reports.,Texas,01-05-2022,The Guardian,Technology,-0.31,1388,1310,1,1,45.4,48314,280,Left,TRUE,0,4,7,0.8,7.17,Fake
3652,Breaking News 3652,Chris Lee,This is the content of article 3652. It contains detailed analysis and reports.,Florida,02-04-2022,Breitbart,Sports,-0.84,1129,693,0,0,45.88,41117,404,Center,TRUE,0,79,5,0.92,25.57,Real
